,Unnamed: 0,Make,Model,Vehicle_Type,Engine_Capacity,Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),vehicle_age,Distance_Driven_Last_Month,Fuel_Consumed_Last_Month,CO2 Emissions(g/km)
6019,6019,JEEP,Wrangler JL Unlimited 4X4,1,2.0,4,1,3,10.9,10.0,10.5,27,4,700.0,73.5,245
6020,6020,JEEP,Wrangler JL Unlimited 4X4,1,3.6,6,1,3,12.9,10.2,11.7,24,5,860.0,100.62,275
6021,6021,JEEP,Wrangler JL Unlimited 4X4,1,3.6,6,2,3,13.8,10.1,12.2,23,5,860.0,104.92,285
6022,6022,KIA,Cadenza,1,3.3,6,1,3,11.6,8.5,10.2,28,4,830.0,84.66,238
6023,6023,KIA,Forte,1,2.0,4,1,3,7.7,5.9,6.9,41,4,700.0,48.3,164
6024,6024,KIA,Forte,1,2.0,4,2,3,8.6,6.4,7.6,37,4,700.0,53.2,180
6025,6025,KIA,Niro,1,1.6,4,1,3,4.6,5.1,4.8,59,4,660.0,31.68,114
6026,6026,KIA,Niro FE,1,1.6,4,1,3,4.5,4.8,4.7,60,4,660.0,31.02,110
6027,6027,KIA,Niro Touring,1,1.6,4,1,3,5.1,5.8,5.4,52,4,660.0,35.64000000000001,129
6028,6028,KIA,Optima,1,2.0,4,1,3,11.2,7.9,9.7,29,4,700.0,67.89999999999999,230
6029,6029,KIA,Optima,1,2.4,4,1,3,9.5,7.1,8.4,34,4,740.0,62.16,199
6030,6030,KIA,Optima Hybrid,1,2.0,4,1,3,6.1,5.2,5.7,50,4,700.0,39.9,133
6031,6031,KIA,Rio,1,1.6,4,1,3,8.5,6.4,7.5,38,4,660.0,49.5,177
6032,6032,KIA,Rio,1,1.6,4,2,3,8.3,6.4,7.5,38,4,660.0,49.5,175
6033,6033,KIA,Sedona,3,3.3,6,1,3,12.7,10.0,11.5,25,5,830.0,95.45,272
6034,6034,KIA,Sorento,1,2.4,4,1,3,10.7,8.2,9.6,29,4,740.0,71.04,225
6035,6035,KIA,Sorento AWD,1,2.4,4,1,3,11.2,9.0,10.2,28,4,740.0,75.47999999999999,242
6036,6036,KIA,Sorento AWD,1,3.3,6,1,3,12.5,9.7,11.2,25,4,830.0,92.96,265
6037,6037,KIA,Soul,1,1.6,4,1,3,9.1,7.7,8.5,33,4,660.0,56.1,199
6038,6038,KIA,Soul,1,1.6,4,1,3,9.0,7.6,8.4,34,4,660.0,55.44,198
6039,6039,KIA,Soul,1,2.0,4,1,3,9.5,7.8,8.7,32,4,700.0,60.89999999999999,206
6040,6040,KIA,Sportage,1,2.4,4,1,3,10.3,7.8,9.2,31,4,740.0,68.07999999999998,218
6041,6041,KIA,Sportage AWD,1,2.0,4,1,3,11.9,10.2,11.1,25,4,700.0,77.7,263
6042,6042,KIA,Sportage AWD,1,2.4,4,1,3,11.3,9.5,10.5,27,4,740.0,77.7,247
6043,6043,KIA,Stinger AWD,1,2.0,4,1,1,11.1,8.1,9.7,29,4,900.0,87.3,229
6044,6044,KIA,Stinger AWD,1,3.3,6,1,1,13.6,9.6,11.8,24,5,1030.0,121.54,279
6045,6045,LAMBORGHINI,Aventador Coupe,1,6.5,12,1,1,26.3,15.6,21.5,13,7,1250.0,268.75,487
6046,6046,LAMBORGHINI,Aventador Roadster,1,6.5,12,1,1,26.6,15.8,21.7,13,7,1250.0,271.25,493
6047,6047,LAMBORGHINI,Huracan Coupe,1,5.2,10,1,1,18.1,13.2,15.9,18,6,1120.0,178.08,366
6048,6048,LAMBORGHINI,Huracan Coupe AWD,1,5.2,10,1,1,17.9,13.0,15.7,18,6,1120.0,175.84,370
6049,6049,LAMBORGHINI,Huracan Spyder,1,5.2,10,1,1,18.1,13.2,15.9,18,6,1120.0,178.08,366
6050,6050,LAMBORGHINI,Huracan Spyder AWD,1,5.2,10,1,1,17.9,13.0,15.7,18,6,1120.0,175.84,370
6051,6051,LAMBORGHINI,Huracan Performante Coupe,1,5.2,10,1,1,17.9,13.0,15.7,18,6,1120.0,175.84,370
6052,6052,LAMBORGHINI,Huracan Performante Spyder,1,5.2,10,1,1,17.9,13.0,15.7,18,6,1120.0,175.84,370
6053,6053,LAMBORGHINI,Urus,1,4.0,8,1,1,19.2,14.1,16.9,17,6,1000.0,169.0,384
6054,6054,LAND ROVER,Discovery,1,3.0,6,1,1,14.8,11.4,13.3,21,5,1000.0,133.0,311
6055,6055,LAND ROVER,Discovery TD6 Diesel,1,3.0,6,1,2,11.3,9.2,10.4,27,4,800.0,83.2,279
6056,6056,LAND ROVER,Discovery Sport,1,2.0,4,1,1,11.4,9.3,10.5,27,4,900.0,94.5,246
6057,6057,LAND ROVER,Range Rover 3.0,1,3.0,6,1,1,14.1,10.3,12.4,23,5,1000.0,124.0,291
6058,6058,LAND ROVER,Range Rover TD6 Diesel,1,3.0,6,1,2,10.7,8.3,9.6,29,4,800.0,76.8,256
6059,6059,LAND ROVER,Range Rover 5.0 Supercharged,1,5.0,8,1,1,14.4,11.3,13.0,22,5,1200.0,156.0,305
6060,6060,LAND ROVER,Range Rover SVAutobiography LWB,1,5.0,8,1,1,17.9,12.7,15.5,18,6,1100.0,170.5,365
6061,6061,LAND ROVER,Range Rover Sport 3.0,1,3.0,6,1,1,14.1,10.3,12.4,23,5,1000.0,124.0,291
6062,6062,LAND ROVER,Range Rover Sport TD6 Diesel,1,3.0,6,1,2,10.7,8.3,9.6,29,4,800.0,76.8,256
6063,6063,LAND ROVER,Range Rover Sport Supercharged,1,5.0,8,1,1,14.1,10.7,12.6,22,5,1200.0,151.2,294
6064,6064,LAND ROVER,Range Rover Evoque,1,2.0,4,1,1,10.9,8.0,9.6,29,4,900.0,86.4,225
6065,6065,LAND ROVER,Range Rover Evoque Convertible,1,2.0,4,1,1,11.2,8.2,9.8,29,4,900.0,88.2,231
6066,6066,LAND ROVER,Range Rover Velar D180,1,2.0,4,1,2,9.2,7.8,8.5,33,4,700.0,59.5,229
6067,6067,LAND ROVER,Range Rover Velar P300,1,2.0,4,1,1,11.7,9.2,10.6,27,4,900.0,95.4,248
6068,6068,LAND ROVER,Range Rover Velar P380,1,3.0,6,1,1,13.0,10.0,11.6,24,5,1000.0,116.0,273
6069,6069,LEXUS,ES 300h,1,2.5,4,1,3,5.5,5.2,5.3,53,4,750.0,39.75,124
6070,6070,LEXUS,ES 350,1,3.5,6,1,3,10.6,7.2,9.1,31,4,850.0,77.35,211
6071,6071,LEXUS,ES 350 F SPORT,1,3.5,6,1,3,10.9,7.5,9.4,30,4,850.0,79.9,219
6072,6072,LEXUS,GS 350 AWD,1,3.5,6,1,1,12.3,9.1,10.9,26,4,1050.0,114.45,254
6073,6073,LEXUS,GS F,1,5.0,8,1,1,14.9,9.7,12.5,23,5,1200.0,150.0,293
6074,6074,LEXUS,GX 460,1,4.6,8,1,1,16.0,12.9,14.6,19,5,1160.0,169.36,341
6075,6075,LEXUS,IS 300,1,2.0,4,1,1,11.0,7.6,9.5,30,4,900.0,85.5,220
6076,6076,LEXUS,IS 300 AWD,1,3.5,6,1,1,12.3,9.1,10.9,26,4,1050.0,114.45,254
6077,6077,LEXUS,IS 350 AWD,1,3.5,6,1,1,12.3,9.1,10.9,26,4,1050.0,114.45,254
6078,6078,LEXUS,LC 500,1,5.0,8,1,1,15.1,9.5,12.6,22,5,1200.0,151.2,294
6079,6079,LEXUS,LC 500h,1,3.5,6,1,1,9.0,7.1,8.1,35,4,1050.0,85.05,189
6080,6080,LEXUS,LS 500 AWD,1,3.4,6,1,1,13.1,8.7,11.1,25,4,1040.0,115.44,261
6081,6081,LEXUS,LS 500h AWD,1,3.5,6,1,1,10.3,7.7,9.1,31,4,1050.0,95.55,214
6082,6082,LEXUS,LX 570,1,5.7,8,1,1,18.2,12.8,15.8,18,6,1170.0,184.86,371
6083,6083,LEXUS,NX 300 AWD,1,2.0,4,1,1,10.7,8.5,9.7,29,4,900.0,87.3,226
6084,6084,LEXUS,NX 300 AWD F SPORT,1,2.0,4,1,1,10.8,8.9,9.9,29,4,900.0,89.1,232
6085,6085,LEXUS,NX 300h AWD,1,2.5,4,1,3,7.2,7.9,7.5,38,4,750.0,56.25,176
6086,6086,LEXUS,RC 300 AWD,1,3.5,6,1,1,13.1,9.8,11.2,25,4,1050.0,117.6,262
6087,6087,LEXUS,RC 350 AWD,1,3.5,6,1,1,13.1,9.8,11.2,25,4,1050.0,117.6,262
6088,6088,LEXUS,RC F,1,5.0,8,1,1,15.2,9.5,12.6,22,5,1200.0,151.2,289
6089,6089,LEXUS,RX 350 AWD,1,3.5,6,1,3,12.2,9.0,10.8,26,4,850.0,91.8,252
6090,6090,LEXUS,RX 350 L AWD,1,3.5,6,1,3,13.1,9.4,11.1,25,4,850.0,94.35,268
6091,6091,LEXUS,RX 450h AWD,1,3.5,6,1,1,7.5,8.4,7.9,36,4,1050.0,82.95,185
6092,6092,LEXUS,RX 450h L AWD,1,3.5,6,1,1,8.1,8.4,8.1,35,4,1050.0,85.05,190
6093,6093,LEXUS,UX 200,1,2.0,4,1,3,8.0,6.3,7.2,39,4,700.0,50.4,168
6094,6094,LEXUS,UX 250h,1,2.0,4,1,3,5.5,5.7,5.6,50,4,700.0,39.2,130
6095,6095,LEXUS,UX 250h AWD,1,2.0,4,1,3,5.7,6.2,6.0,47,4,700.0,42.0,140
6096,6096,LINCOLN,Continental AWD,1,2.7,6,1,3,14.0,9.4,12.0,24,5,770.0,92.4,281
6097,6097,LINCOLN,Continental AWD,1,3.0,6,1,3,14.5,9.8,12.3,23,5,800.0,98.4,289
6098,6098,LINCOLN,Continental AWD,1,3.7,6,1,3,14.3,9.7,12.2,23,5,870.0,106.14,287
6099,6099,LINCOLN,MKC AWD,1,2.0,4,1,3,12.3,9.3,11.0,26,4,700.0,77.0,257
6100,6100,LINCOLN,MKC AWD (Start/Stop),1,2.0,4,1,3,12.2,9.3,10.9,26,4,700.0,76.3,256
6101,6101,LINCOLN,MKC AWD,1,2.3,4,1,3,13.1,9.5,11.5,25,4,730.0,83.95,270
6102,6102,LINCOLN,MKT AWD,1,3.5,6,1,3,15.7,11.2,13.7,21,5,850.0,116.45,322
6103,6103,LINCOLN,MKT Livery AWD,2,3.7,6,1,3,14.7,10.3,12.7,22,5,870.0,110.49,297
6104,6104,LINCOLN,MKZ AWD,1,2.0,4,1,3,12.1,8.4,10.4,27,4,700.0,72.8,245
6105,6105,LINCOLN,MKZ AWD,1,3.0,6,1,3,14.0,9.2,11.8,24,4,800.0,94.4,278
6106,6106,LINCOLN,MKZ Hybrid,1,2.0,4,1,3,5.7,6.2,5.9,48,4,700.0,41.3,139
6107,6107,LINCOLN,Nautilus,1,2.0,4,1,3,12.0,9.6,10.7,26,4,700.0,74.89999999999999,250
6108,6108,LINCOLN,Nautilus,1,2.7,6,1,3,12.6,9.2,11.0,26,4,770.0,84.7,259
6109,6109,LINCOLN,Navigator 4X4,1,3.5,6,1,3,15.0,11.4,13.4,21,5,850.0,113.9,314
6110,6110,MASERATI,Ghibli,1,3.0,6,1,1,14.1,9.8,12.2,23,5,1000.0,122.0,286
6111,6111,MASERATI,Ghibli S,1,3.0,6,1,1,14.7,9.9,12.6,22,5,1000.0,126.0,295
6112,6112,MASERATI,Ghibli SQ4,1,3.0,6,1,1,14.7,9.9,12.6,22,5,1000.0,126.0,295
6113,6113,MASERATI,GranTurismo Convertible,1,4.7,8,1,1,17.8,11.6,15.0,19,5,1170.0,175.5,354
6114,6114,MASERATI,Levante,1,3.0,6,1,1,15.9,11.1,13.7,21,5,1000.0,137.0,324
6115,6115,MASERATI,Levante S,1,3.0,6,1,1,16.1,11.4,14.0,20,5,1000.0,140.0,330
6116,6116,MASERATI,Levante GTS,1,3.8,8,1,1,17.9,12.9,15.3,18,6,980.0,149.94,360
6117,6117,MASERATI,Levante Trofeo,1,3.8,8,1,1,17.9,12.9,15.3,18,6,980.0,149.94,360
6118,6118,MASERATI,Quattroporte S,1,3.0,6,1,1,15.1,10.3,12.8,22,5,1000.0,128.0,299
6119,6119,MASERATI,Quattroporte SQ4,1,3.0,6,1,1,15.0,10.3,12.8,22,5,1000.0,128.0,301
6120,6120,MASERATI,Quattroporte GTS,1,3.8,8,1,1,16.0,10.8,13.7,21,5,1080.0,147.96,321
6121,6121,MAZDA,CX-3,1,2.0,4,1,3,8.3,6.9,7.7,37,4,700.0,53.9,179
6122,6122,MAZDA,CX-3,1,2.0,4,2,3,8.8,7.0,8.0,35,4,700.0,56.0,186
6123,6123,MAZDA,CX-3 4WD,1,2.0,4,1,3,8.6,7.4,8.1,35,4,700.0,56.7,189
6124,6124,MAZDA,CX-5,1,2.0,4,2,3,9.7,7.7,8.8,32,4,700.0,61.60000000000001,206
6125,6125,MAZDA,CX-5,1,2.5,4,1,3,9.7,7.8,8.8,32,4,750.0,66.00000000000001,206
6126,6126,MAZDA,CX-5 (Cylinder Deactivation),1,2.5,4,1,3,9.3,7.6,8.5,33,4,750.0,63.75,201
6127,6127,MAZDA,CX-5 4WD,1,2.5,4,1,3,10.2,8.2,9.3,30,4,750.0,69.75000000000001,217
6128,6128,MAZDA,CX-5 4WD (Cylinder Deactivation),1,2.5,4,1,3,9.8,7.9,9.0,31,4,750.0,67.5,208
6129,6129,MAZDA,CX-5 Turbo 4WD,1,2.5,4,1,3,10.8,8.7,9.8,29,4,750.0,73.50000000000001,230
6130,6130,MAZDA,CX-5 Diesel 4WD,1,2.2,4,1,2,8.9,7.9,8.4,34,4,720.0,60.48,227
6131,6131,MAZDA,CX-9,1,2.5,4,1,3,10.6,8.4,9.6,29,4,750.0,72.0,225
6132,6132,MAZDA,CX-9 4WD,1,2.5,4,1,3,11.6,9.1,10.5,27,4,750.0,78.75,244
6133,6133,MAZDA,Mazda3 4-Door,1,2.0,4,1,3,8.4,6.6,7.6,37,4,700.0,53.2,178
6134,6134,MAZDA,Mazda3 4-Door (SIL),1,2.0,4,2,3,8.7,6.4,7.7,37,4,700.0,53.9,180
6135,6135,MAZDA,Mazda3 4-Door,1,2.5,4,1,3,8.8,6.4,7.7,37,4,750.0,57.75,181
6136,6136,MAZDA,Mazda3 4-Door (Cylinder Deactivation),1,2.5,4,1,3,8.8,6.6,7.8,36,4,750.0,58.5,183
6137,6137,MAZDA,Mazda3 4-Door 4WD,1,2.5,4,1,3,9.2,7.0,8.2,34,4,750.0,61.49999999999999,192
6138,6138,MAZDA,Mazda3 5-Door,1,2.0,4,1,3,8.6,6.7,7.7,37,4,700.0,53.9,181
6139,6139,MAZDA,Mazda3 5-Door (SIL),1,2.0,4,2,3,8.7,6.6,7.8,36,4,700.0,54.6,181
6140,6140,MAZDA,Mazda3 5-Door,1,2.5,4,1,3,9.0,6.8,8.0,35,4,750.0,60.0,187
6141,6141,MAZDA,Mazda3 5-Door,1,2.5,4,2,3,9.2,6.6,8.1,35,4,750.0,60.75,189
6142,6142,MAZDA,Mazda3 5-Door 4WD,1,2.5,4,1,3,9.8,7.4,8.7,32,4,750.0,65.24999999999999,204
6143,6143,MAZDA,Mazda6,1,2.5,4,1,3,9.1,6.7,8.0,35,4,750.0,60.0,187
6144,6144,MAZDA,Mazda6 Turbo,1,2.5,4,1,3,10.0,7.5,8.9,32,4,750.0,66.75,208
6145,6145,MAZDA,MX-5,1,2.0,4,1,1,9.0,6.6,7.9,36,4,900.0,71.1,186
6146,6146,MAZDA,MX-5 (SIL),1,2.0,4,2,1,9.0,7.0,8.1,35,4,900.0,72.9,189
6147,6147,MERCEDES-BENZ,A 220,1,2.0,4,1,1,9.7,6.8,8.4,34,4,900.0,75.6,195
6148,6148,MERCEDES-BENZ,A 220 4MATIC,1,2.0,4,1,1,9.6,7.1,8.5,33,4,900.0,76.5,199
6149,6149,MERCEDES-BENZ,A 250,1,2.0,4,1,1,9.4,6.8,8.3,34,4,900.0,74.7,192
6150,6150,MERCEDES-BENZ,A 250 4MATIC,1,2.0,4,1,1,9.9,7.0,8.6,33,4,900.0,77.4,201
6151,6151,MERCEDES-BENZ,AMG C 43 4MATIC,1,3.0,6,1,1,12.4,8.7,10.7,26,4,1000.0,107.0,253
6152,6152,MERCEDES-BENZ,AMG C 43 4MATIC Cabriolet,1,3.0,6,1,1,12.7,9.2,11.2,25,4,1000.0,112.0,263
6153,6153,MERCEDES-BENZ,AMG C 43 4MATIC Coupe,1,3.0,6,1,1,12.9,8.8,11.1,25,4,1000.0,111.0,255
6154,6154,MERCEDES-BENZ,AMG C 43 4MATIC Wagon,1,3.0,6,1,1,12.4,8.9,10.8,26,4,1000.0,108.0,255
6155,6155,MERCEDES-BENZ,AMG C 63,1,4.0,8,1,1,13.2,8.7,11.2,25,4,1100.0,123.2,263
6156,6156,MERCEDES-BENZ,AMG C 63 S,1,4.0,8,1,1,13.2,8.7,11.2,25,4,1100.0,123.2,263
6157,6157,MERCEDES-BENZ,AMG C 63 S Cabriolet,1,4.0,8,1,1,13.9,9.7,12.0,24,5,1100.0,132.0,282
6158,6158,MERCEDES-BENZ,AMG C 63 S Coupe,1,4.0,8,1,1,13.9,9.2,11.8,24,4,1100.0,129.8,277
6159,6159,MERCEDES-BENZ,AMG CLA 45 4MATIC,1,2.0,4,1,1,10.3,7.9,9.2,31,4,900.0,82.8,217
6160,6160,MERCEDES-BENZ,AMG CLS 53 4MATIC+,1,3.0,6,1,1,12.4,8.7,10.7,26,4,1000.0,107.0,235
6161,6161,MERCEDES-BENZ,AMG E 53 4MATIC+,1,3.0,6,1,1,11.2,8.3,9.9,29,4,1000.0,99.0,232
6162,6162,MERCEDES-BENZ,AMG E 53 4MATIC+ Cabriolet,1,3.0,6,1,1,12.5,9.0,10.9,26,4,1000.0,109.0,245
6163,6163,MERCEDES-BENZ,AMG E 53 4MATIC+ Coupe,1,3.0,6,1,1,12.3,8.5,10.6,27,4,1000.0,106.0,237
6164,6164,MERCEDES-BENZ,AMG E 53 4MATIC+ Wagon,1,3.0,6,1,1,11.5,8.6,10.2,28,4,1000.0,102.0,239
6165,6165,MERCEDES-BENZ,AMG E 63 S 4MATIC+,1,4.0,8,1,1,16.0,10.5,13.5,21,5,1100.0,148.5,318
6166,6166,MERCEDES-BENZ,AMG E 63 S 4MATIC+ Wagon,1,4.0,8,1,1,14.6,10.4,12.7,22,5,1100.0,139.7,299
6167,6167,MERCEDES-BENZ,AMG G 63,1,4.0,8,1,1,18.1,15.6,17.0,17,6,1000.0,170.0,396
6168,6168,MERCEDES-BENZ,AMG GLA 45 4MATIC,1,2.0,4,1,1,10.7,8.3,9.6,29,4,900.0,86.4,225
6169,6169,MERCEDES-BENZ,AMG GLC 43 4MATIC,1,3.0,6,1,1,12.5,9.6,11.2,25,4,1000.0,112.0,262
6170,6170,MERCEDES-BENZ,AMG GLC 43 4MATIC Coupe,1,3.0,6,1,1,12.6,9.7,11.3,25,4,1000.0,113.0,265
6171,6171,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+,1,4.0,8,1,1,15.0,10.9,13.2,21,5,1100.0,145.2,309
6172,6172,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+ Coupe,1,4.0,8,1,1,15.0,10.9,13.2,21,5,1100.0,145.2,309
6173,6173,MERCEDES-BENZ,AMG GLE 43 4MATIC,1,3.0,6,1,1,14.0,10.6,12.4,23,5,1000.0,124.0,292
6174,6174,MERCEDES-BENZ,AMG GLE 43 4MATIC Coupe,1,3.0,6,1,1,14.1,10.9,12.6,22,5,1000.0,126.0,297
6175,6175,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,1,4.7,8,1,1,17.7,13.4,15.8,18,6,1070.0,169.06,370
6176,6176,MERCEDES-BENZ,AMG GLE 63 S 4MATIC Coupe,1,4.7,8,1,1,17.2,12.8,15.2,19,6,1070.0,162.64,357
6177,6177,MERCEDES-BENZ,AMG GLS 63 4MATIC,1,4.7,8,1,1,17.8,13.2,15.7,18,6,1070.0,167.99,370
6178,6178,MERCEDES-BENZ,AMG GT 53 4MATIC+ Coupe,1,3.0,6,1,1,12.4,9.8,11.2,25,4,1000.0,112.0,264
6179,6179,MERCEDES-BENZ,AMG GT 63 4MATIC+ Coupe,1,4.0,8,1,1,15.5,11.5,13.7,21,5,1100.0,150.7,323
6180,6180,MERCEDES-BENZ,AMG GT 63 S 4MATIC+ Coupe,1,4.0,8,1,1,15.6,11.5,13.7,21,5,1100.0,150.7,324
6181,6181,MERCEDES-BENZ,AMG GT C Coupe,1,4.0,8,1,1,15.3,11.4,13.5,21,5,1100.0,148.5,315
6182,6182,MERCEDES-BENZ,AMG GT C Roadster,1,4.0,8,1,1,15.2,11.4,13.5,21,5,1100.0,148.5,315
6183,6183,MERCEDES-BENZ,AMG GT R Coupe,1,4.0,8,1,1,15.9,11.8,14.0,20,5,1100.0,154.0,327
6184,6184,MERCEDES-BENZ,AMG S 63 4MATIC+,1,4.0,8,1,1,14.1,8.9,11.8,24,4,1100.0,129.8,275
6185,6185,MERCEDES-BENZ,AMG S 63 4MATIC+ Cabriolet,1,4.0,8,1,1,15.8,9.8,13.1,22,5,1100.0,144.1,306
6186,6186,MERCEDES-BENZ,AMG S 63 4MATIC+ Coupe,1,4.0,8,1,1,14.0,8.7,11.6,24,4,1100.0,127.6,271
6187,6187,MERCEDES-BENZ,AMG S 65,1,6.0,12,1,1,18.6,10.9,15.1,19,5,1300.0,196.3,356
6188,6188,MERCEDES-BENZ,AMG S 65 Cabriolet,1,6.0,12,1,1,17.1,11.0,14.3,20,5,1300.0,185.9,337
6189,6189,MERCEDES-BENZ,AMG S 65 Coupe,1,6.0,12,1,1,17.6,11.0,14.6,19,5,1300.0,189.8,343
6190,6190,MERCEDES-BENZ,AMG SL 63,1,5.5,8,1,1,15.3,10.2,13.0,22,5,1250.0,162.5,303
6191,6191,MERCEDES-BENZ,AMG SLC 43,1,3.0,6,1,1,11.8,8.2,10.2,28,4,1000.0,102.0,238
6192,6192,MERCEDES-BENZ,B 250,1,2.0,4,1,1,9.8,6.8,8.4,34,4,900.0,75.6,196
6193,6193,MERCEDES-BENZ,B 250 4MATIC,1,2.0,4,1,1,10.3,7.8,9.1,31,4,900.0,81.9,215
6194,6194,MERCEDES-BENZ,C 300 4MATIC,1,2.0,4,1,1,11.0,7.3,9.4,30,4,900.0,84.6,219
6195,6195,MERCEDES-BENZ,C 300 4MATIC Cabriolet,1,2.0,4,1,1,11.3,8.1,9.9,29,4,900.0,89.1,231
6196,6196,MERCEDES-BENZ,C 300 4MATIC Coupe,1,2.0,4,1,1,10.9,7.7,9.5,30,4,900.0,85.5,221
6197,6197,MERCEDES-BENZ,C 300 4MATIC Wagon,1,2.0,4,1,1,10.9,7.7,9.5,30,4,900.0,85.5,221
6198,6198,MERCEDES-BENZ,CLA 250,1,2.0,4,1,1,9.6,6.6,8.2,34,4,900.0,73.8,193
6199,6199,MERCEDES-BENZ,CLA 250 4MATIC,1,2.0,4,1,1,9.9,7.3,8.7,32,4,900.0,78.3,204
6200,6200,MERCEDES-BENZ,CLS 450 4MATIC,1,3.0,6,1,1,11.3,7.9,9.8,29,4,1000.0,98.0,213
6201,6201,MERCEDES-BENZ,E 300 4MATIC,1,2.0,4,1,1,11.0,8.1,9.7,29,4,900.0,87.3,228
6202,6202,MERCEDES-BENZ,E 450 4MATIC,1,3.0,6,1,1,11.8,8.5,10.3,27,4,1000.0,103.0,244
6203,6203,MERCEDES-BENZ,E 450 4MATIC Cabriolet,1,3.0,6,1,1,12.7,10.1,11.6,24,5,1000.0,116.0,271
6204,6204,MERCEDES-BENZ,E 450 4MATIC Coupe,1,3.0,6,1,1,12.5,9.1,11.0,26,4,1000.0,110.0,257
6205,6205,MERCEDES-BENZ,E 450 4MATIC Wagon,1,3.0,6,1,1,12.3,8.9,10.8,26,4,1000.0,108.0,254
6206,6206,MERCEDES-BENZ,G 550,1,4.0,8,1,1,18.0,14.1,16.3,17,6,1000.0,163.0,378
6207,6207,MERCEDES-BENZ,GLA 250 4MATIC,1,2.0,4,1,1,10.1,7.6,9.0,31,4,900.0,81.0,209
6208,6208,MERCEDES-BENZ,GLC 300 4MATIC,1,2.0,4,1,1,11.0,8.7,10.0,28,4,900.0,90.0,234
6209,6209,MERCEDES-BENZ,GLC 300 4MATIC Coupe,1,2.0,4,1,1,10.8,9.0,10.0,28,4,900.0,90.0,234
6210,6210,MERCEDES-BENZ,GLE 400 4MATIC,1,3.0,6,1,1,13.5,10.3,12.1,23,5,1000.0,121.0,282
6211,6211,MERCEDES-BENZ,GLS 450 4MATIC,1,3.0,6,1,1,14.9,11.2,13.2,21,5,1000.0,132.0,312
6212,6212,MERCEDES-BENZ,GLS 550 4MATIC,1,4.7,8,1,1,17.2,12.6,15.1,19,5,1170.0,176.67,355
6213,6213,MERCEDES-BENZ,Maybach S 560 4MATIC,1,4.0,8,1,1,14.4,9.5,12.2,23,5,1100.0,134.2,286
6214,6214,MERCEDES-BENZ,Maybach S 650,1,6.0,12,1,1,18.4,11.1,15.1,19,5,1300.0,196.3,355
6215,6215,MERCEDES-BENZ,Metris Cargo,2,2.0,4,1,1,11.5,9.8,10.7,26,4,900.0,96.3,251
6216,6216,MERCEDES-BENZ,Metris Cargo LWB,2,2.0,4,1,1,11.3,9.6,10.5,27,4,900.0,94.5,248
6217,6217,MERCEDES-BENZ,Metris Passenger,2,2.0,4,1,1,12.3,10.3,11.4,25,5,900.0,102.6,268
6218,6218,MERCEDES-BENZ,S 450 4MATIC SWB,1,3.0,6,1,1,12.8,8.5,10.8,26,4,1000.0,108.0,253
6219,6219,MERCEDES-BENZ,S 560 Cabriolet,1,4.0,8,1,1,13.8,9.2,11.7,24,4,1100.0,128.7,275
6220,6220,MERCEDES-BENZ,S 560 4MATIC,1,4.0,8,1,1,13.5,8.6,11.3,25,4,1100.0,124.3,265
6221,6221,MERCEDES-BENZ,S 560 4MATIC SWB,1,4.0,8,1,1,13.5,8.6,11.3,25,4,1100.0,124.3,265
6222,6222,MERCEDES-BENZ,SL 450,1,3.0,6,1,1,11.8,8.5,10.3,27,4,1000.0,103.0,241
6223,6223,MERCEDES-BENZ,SL 550,1,4.7,8,1,1,13.5,9.3,11.6,24,4,1170.0,135.72,270
6224,6224,MERCEDES-BENZ,SLC 300,1,2.0,4,1,1,10.0,7.3,8.8,32,4,900.0,79.2,205
6225,6225,MINI,Cooper 3 Door,1,1.5,3,1,1,8.8,6.8,7.9,36,4,850.0,67.15,184
6226,6226,MINI,Cooper 3 Door,1,1.5,3,2,1,8.5,6.2,7.5,38,4,850.0,63.75,175
6227,6227,MINI,Cooper 5 Door,1,1.5,3,1,1,8.8,6.8,7.9,36,4,850.0,67.15,184
6228,6228,MINI,Cooper 5 Door,1,1.5,3,2,1,8.4,6.3,7.5,38,4,850.0,63.75,175
6229,6229,MINI,Cooper Clubman ALL4,1,1.5,3,1,1,10.2,7.6,9.0,31,4,850.0,76.5,212
6230,6230,MINI,Cooper Clubman ALL4,1,1.5,3,2,1,10.5,7.4,9.1,31,4,850.0,77.35,214
6231,6231,MINI,Cooper Convertible,1,1.5,3,1,1,8.8,6.8,7.9,36,4,850.0,67.15,184
6232,6232,MINI,Cooper Convertible,1,1.5,3,2,1,8.4,6.3,7.5,38,4,850.0,63.75,175
6233,6233,MINI,Cooper Countryman ALL4,1,1.5,3,1,1,10.3,7.9,9.2,31,4,850.0,78.19999999999999,215
6234,6234,MINI,Cooper Countryman ALL4,1,1.5,3,2,1,10.5,7.4,9.1,31,4,850.0,77.35,214
6235,6235,MINI,Cooper S 3 Door,1,2.0,4,1,1,9.3,7.3,8.4,34,4,900.0,75.6,197
6236,6236,MINI,Cooper S 3 Door,1,2.0,4,2,1,10.2,7.4,9.0,31,4,900.0,81.0,210
